"","SubjectID","Activity","variable","mean"
"2356","22","SITTING","fBodyGyroMeanFreqX",-0.189229316364141
"2357","22","SITTING","fBodyGyroMeanFreqY",-0.236699285483182
"2358","22","SITTING","fBodyGyroMeanFreqZ",-0.0496800786486869
"2359","22","SITTING","fBodyAccMagMean",-0.657999241032323
"2360","22","SITTING","fBodyAccMagStd",-0.736639079823232
"2361","22","SITTING","fBodyAccMagMeanFreq",0.114660387515515
"2362","22","SITTING","fBodyBodyAccJerkMagMean",-0.667449371934343
"2363","22","SITTING","fBodyBodyAccJerkMagStd",-0.680648314314646
"2364","22","SITTING","fBodyBodyAccJerkMagMeanFreq",0.195159519126263
"2365","22","SITTING","fBodyBodyGyroMagMean",-0.781388848888889
"2366","22","SITTING","fBodyBodyGyroMagStd",-0.748109782232323
"2367","22","SITTING","fBodyBodyGyroMagMeanFreq",-0.167128243550505
"2368","22","SITTING","fBodyBodyGyroJerkMagMean",-0.865397185555556
"2369","22","SITTING","fBodyBodyGyroJerkMagStd",-0.870345470454545
"2370","22","SITTING","fBodyBodyGyroJerkMagMeanFreq",0.117749012725253
"2371","22","STANDING","tBodyAccMeanX",0.267565895829268
"2372","22","STANDING","tBodyAccMeanY",-0.016771104312122
"2373","22","STANDING","tBodyAccMeanZ",-0.108849744982114
"2374","22","STANDING","tBodyAccStdX",-0.408498997088862
"2375","22","STANDING","tBodyAccStdY",-0.326700060089431
"2376","22","STANDING","tBodyAccStdZ",-0.551943490507317
"2377","22","STANDING","tGravityAccMeanX",0.503385126178862
"2378","22","STANDING","tGravityAccMeanY",0.0442736759186992
"2379","22","STANDING","tGravityAccMeanZ",0.234681679495935
"2380","22","STANDING","tGravityAccStdX",-0.938572531056911
"2381","22","STANDING","tGravityAccStdY",-0.945180370293496
"2382","22","STANDING","tGravityAccStdZ",-0.929170545691057
"2383","22","STANDING","tBodyAccJerkMeanX",0.0700672625147154
"2384","22","STANDING","tBodyAccJerkMeanY",0.00930099346105691
"2385","22","STANDING","tBodyAccJerkMeanZ",-0.0131640140761789
"2386","22","STANDING","tBodyAccJerkStdX",-0.456687476
"2387","22","STANDING","tBodyAccJerkStdY",-0.417944389701626
"2388","22","STANDING","tBodyAccJerkStdZ",-0.678143433821138
"2389","22","STANDING","tBodyGyroMeanX",-0.00112339350162602
"2390","22","STANDING","tBodyGyroMeanY",-0.10137018874878
"2391","22","STANDING","tBodyGyroMeanZ",0.0758043878666667
"2392","22","STANDING","tBodyGyroStdX",-0.619856056592683
"2393","22","STANDING","tBodyGyroStdY",-0.699934248861789
"2394","22","STANDING","tBodyGyroStdZ",-0.547955275764228
"2395","22","STANDING","tBodyGyroJerkMeanX",-0.114427759866748
"2396","22","STANDING","tBodyGyroJerkMeanY",-0.0404541723047154
"2397","22","STANDING","tBodyGyroJerkMeanZ",-0.0644152729899187
"2398","22","STANDING","tBodyGyroJerkStdX",-0.625212511333333
"2399","22","STANDING","tBodyGyroJerkStdY",-0.797747537235772
"2400","22","STANDING","tBodyGyroJerkStdZ",-0.663925946674797
"2401","22","STANDING","tBodyAccMagMean",-0.353264495414634
"2402","22","STANDING","tBodyAccMagStd",-0.469146190154634
"2403","22","STANDING","tGravityAccMagMean",-0.353264495414634
"2404","22","STANDING","tGravityAccMagStd",-0.469146190154634
"2405","22","STANDING","tBodyAccJerkMagMean",-0.484983543582927
"2406","22","STANDING","tBodyAccJerkMagStd",-0.457667435430488
"2407","22","STANDING","tBodyGyroMagMean",-0.530408052165854
"2408","22","STANDING","tBodyGyroMagStd",-0.58616042178374
"2409","22","STANDING","tBodyGyroJerkMagMean",-0.723727568292683
"2410","22","STANDING","tBodyGyroJerkMagStd",-0.768258152845528
"2411","22","STANDING","fBodyAccMeanX",-0.469793729799187
"2412","22","STANDING","fBodyAccMeanY",-0.350425993027642
"2413","22","STANDING","fBodyAccMeanZ",-0.58511773696748
"2414","22","STANDING","fBodyAccStdX",-0.386658942001626
"2415","22","STANDING","fBodyAccStdY",-0.358594356956098
"2416","22","STANDING","fBodyAccStdZ",-0.57089997098374
"2417","22","STANDING","fBodyAccMeanFreqX",-0.260134797944057
"2418","22","STANDING","fBodyAccMeanFreqY",0.0526188638219512
"2419","22","STANDING","fBodyAccMeanFreqZ",0.0908512663406504
"2420","22","STANDING","fBodyAccJerkMeanX",-0.482177496374797
"2421","22","STANDING","fBodyAccJerkMeanY",-0.438179681174797
"2422","22","STANDING","fBodyAccJerkMeanZ",-0.649840836666667
"2423","22","STANDING","fBodyAccJerkStdX",-0.479376250713415
"2424","22","STANDING","fBodyAccJerkStdY",-0.436851876529854
"2425","22","STANDING","fBodyAccJerkStdZ",-0.705406665853659
"2426","22","STANDING","fBodyAccJerkMeanFreqX",-0.0182142946280488
"2427","22","STANDING","fBodyAccJerkMeanFreqY",-0.19938838128374
"2428","22","STANDING","fBodyAccJerkMeanFreqZ",-0.0811784149772358
"2429","22","STANDING","fBodyGyroMeanX",-0.54222877499187
"2430","22","STANDING","fBodyGyroMeanY",-0.706565563170732
"2431","22","STANDING","fBodyGyroMeanZ",-0.531747806138211
"2432","22","STANDING","fBodyGyroStdX",-0.645407507130081
"2433","22","STANDING","fBodyGyroStdY",-0.699201260894309
"2434","22","STANDING","fBodyGyroStdZ",-0.596342575910569
"2435","22","STANDING","fBodyGyroMeanFreqX",-0.123747121876179
"2436","22","STANDING","fBodyGyroMeanFreqY",-0.142857751796829
"2437","22","STANDING","fBodyGyroMeanFreqZ",-0.0547695470686179
"2438","22","STANDING","fBodyAccMagMean",-0.439651188565854
"2439","22","STANDING","fBodyAccMagStd",-0.572895500055285
"2440","22","STANDING","fBodyAccMagMeanFreq",0.0849529148276423
"2441","22","STANDING","fBodyBodyAccJerkMagMean",-0.453431441817886
"2442","22","STANDING","fBodyBodyAccJerkMagStd",-0.468314812693496
"2443","22","STANDING","fBodyBodyAccJerkMagMeanFreq",0.108455184837398
"2444","22","STANDING","fBodyBodyGyroMagMean",-0.642492204065041
"2445","22","STANDING","fBodyBodyGyroMagStd",-0.621511307308943
"2446","22","STANDING","fBodyBodyGyroMagMeanFreq",-0.0744484883813008
"2447","22","STANDING","fBodyBodyGyroJerkMagMean",-0.773520124878049
"2448","22","STANDING","fBodyBodyGyroJerkMagStd",-0.779661007398374
"2449","22","STANDING","fBodyBodyGyroJerkMagMeanFreq",0.122476719195122
"2450","23","STANDING","tBodyAccMeanX",0.273493254730108
"2451","23","STANDING","tBodyAccMeanY",-0.019589258786828
"2452","23","STANDING","tBodyAccMeanZ",-0.109093982385242
"2453","23","STANDING","tBodyAccStdX",-0.622594039757258
"2454","23","STANDING","tBodyAccStdY",-0.532078546615699
"2455","23","STANDING","tBodyAccStdZ",-0.450557203409946
"2456","23","STANDING","tGravityAccMeanX",0.662324737580645
"2457","23","STANDING","tGravityAccMeanY",0.0146209197354839
"2458","23","STANDING","tGravityAccMeanZ",0.0518662466372043
"2459","23","STANDING","tGravityAccStdX",-0.964393040295699
"2460","23","STANDING","tGravityAccStdY",-0.960318907096774
"2461","23","STANDING","tGravityAccStdZ",-0.934236146612903
"2462","23","STANDING","tBodyAccJerkMeanX",0.0778588215843817
"2463","23","STANDING","tBodyAccJerkMeanY",0.0200470964972984
"2464","23","STANDING","tBodyAccJerkMeanZ",-0.000717680881887096
"2465","23","STANDING","tBodyAccJerkStdX",-0.608183751830914
"2466","23","STANDING","tBodyAccJerkStdY",-0.61898123051828
"2467","23","STANDING","tBodyAccJerkStdZ",-0.603048769571532
"2468","23","STANDING","tBodyGyroMeanX",-0.0220890418013172
"2469","23","STANDING","tBodyGyroMeanY",-0.0825972963754032
"2470","23","STANDING","tBodyGyroMeanZ",0.074694942324328
"2471","23","STANDING","tBodyGyroStdX",-0.755738625241935
"2472","23","STANDING","tBodyGyroStdY",-0.500338191139785
"2473","23","STANDING","tBodyGyroStdZ",-0.609683451821774
"2474","23","STANDING","tBodyGyroJerkMeanX",-0.0966990737225806
"2475","23","STANDING","tBodyGyroJerkMeanY",-0.0432722741798387
"2476","23","STANDING","tBodyGyroJerkMeanZ",-0.0621959093526344
"2477","23","STANDING","tBodyGyroJerkStdX",-0.728692138333333
"2478","23","STANDING","tBodyGyroJerkStdY",-0.546043593651882
"2479","23","STANDING","tBodyGyroJerkStdZ",-0.740518145887097
"2480","23","STANDING","tBodyAccMagMean",-0.532754757205108
"2481","23","STANDING","tBodyAccMagStd",-0.56557562579215
"2482","23","STANDING","tGravityAccMagMean",-0.532754757205108
"2483","23","STANDING","tGravityAccMagStd",-0.56557562579215
"2484","23","STANDING","tBodyAccJerkMagMean",-0.58640067170914
"2485","23","STANDING","tBodyAccJerkMagStd",-0.55872531418629
"2486","23","STANDING","tBodyGyroMagMean",-0.544207964433387
"2487","23","STANDING","tBodyGyroMagStd",-0.541949073660753
"2488","23","STANDING","tBodyGyroJerkMagMean",-0.623412641977151
"2489","23","STANDING","tBodyGyroJerkMagStd",-0.573942888021613
"2490","23","STANDING","fBodyAccMeanX",-0.599080886430645
"2491","23","STANDING","fBodyAccMeanY",-0.548483208943548
"2492","23","STANDING","fBodyAccMeanZ",-0.49021281618414
"2493","23","STANDING","fBodyAccStdX",-0.633839114436559
"2494","23","STANDING","fBodyAccStdY",-0.554471679592177
"2495","23","STANDING","fBodyAccStdZ",-0.474767543716048
"2496","23","STANDING","fBodyAccMeanFreqX",-0.20872442068086
"2497","23","STANDING","fBodyAccMeanFreqY",0.0297877248998253
"2498","23","STANDING","fBodyAccMeanFreqZ",0.0899843792518548
"2499","23","STANDING","fBodyAccJerkMeanX",-0.617521836605645
"2500","23","STANDING","fBodyAccJerkMeanY",-0.628231338392742
"2501","23","STANDING","fBodyAccJerkMeanZ",-0.578870810235484
"2502","23","STANDING","fBodyAccJerkStdX",-0.635054351475538
"2503","23","STANDING","fBodyAccJerkStdY",-0.636977610060753
"2504","23","STANDING","fBodyAccJerkStdZ",-0.627540367652688
"2505","23","STANDING","fBodyAccJerkMeanFreqX",0.0173580639424731
"2506","23","STANDING","fBodyAccJerkMeanFreqY",-0.124670179855
"2507","23","STANDING","fBodyAccJerkMeanFreqZ",-0.112528879362903
"2508","23","STANDING","fBodyGyroMeanX",-0.685136501518817
"2509","23","STANDING","fBodyGyroMeanY",-0.497783811010484
"2510","23","STANDING","fBodyGyroMeanZ",-0.617685416736559
"2511","23","STANDING","fBodyGyroStdX",-0.779197054064516
"2512","23","STANDING","fBodyGyroStdY",-0.50785054741371
"2513","23","STANDING","fBodyGyroStdZ",-0.644131036807258
"2514","23","STANDING","fBodyGyroMeanFreqX",-0.0251692798377688
"2515","23","STANDING","fBodyGyroMeanFreqY",-0.0592724696043011
"2516","23","STANDING","fBodyGyroMeanFreqZ",-0.0229424899271505
"2517","23","STANDING","fBodyAccMagMean",-0.529029284118011
"2518","23","STANDING","fBodyAccMagStd",-0.657048917971505
"2519","23","STANDING","fBodyAccMagMeanFreq",0.11533518491586
"2520","23","STANDING","fBodyBodyAccJerkMagMean",-0.542663319457527
"2521","23","STANDING","fBodyBodyAccJerkMagStd",-0.583832309145968
"2522","23","STANDING","fBodyBodyAccJerkMagMeanFreq",0.202553279152177
"2523","23","STANDING","fBodyBodyGyroMagMean",-0.534657191683602
"2524","23","STANDING","fBodyBodyGyroMagStd",-0.632288527203763
"2525","23","STANDING","fBodyBodyGyroMagMeanFreq",0.154723197790323
"2526","23","STANDING","fBodyBodyGyroJerkMagMean",-0.584111049810215
"2527","23","STANDING","fBodyBodyGyroJerkMagStd",-0.593735302105376
"2528","23","STANDING","fBodyBodyGyroJerkMagMeanFreq",0.169185024505108
"2529","24","LAYING","tBodyAccMeanX",0.276767046391076
"2530","24","LAYING","tBodyAccMeanY",-0.0176822460103885
"2531","24","LAYING","tBodyAccMeanZ",-0.107914503687664
"2532","24","LAYING","tBodyAccStdX",-0.675459176298425
"2533","24","LAYING","tBodyAccStdY",-0.582490655185302
"2534","24","LAYING","tBodyAccStdZ",-0.636497458900262
"2535","24","LAYING","tGravityAccMeanX",0.69498126808399
"2536","24","LAYING","tGravityAccMeanY",0.0729509702152231
"2537","24","LAYING","tGravityAccMeanZ",0.0623227714146982
"2538","24","LAYING","tGravityAccStdX",-0.975329699658793
"2539","24","LAYING","tGravityAccStdY",-0.96089816664042
"2540","24","LAYING","tGravityAccStdZ",-0.955724566194226
"2541","24","LAYING","tBodyAccJerkMeanX",0.0784735003467192
"2542","24","LAYING","tBodyAccJerkMeanY",0.00396900308574016
"2543","24","LAYING","tBodyAccJerkMeanZ",-0.00700960558805774
"2544","24","LAYING","tBodyAccJerkStdX",-0.74030054488189
"2545","24","LAYING","tBodyAccJerkStdY",-0.685979796261942
"2546","24","LAYING","tBodyAccJerkStdZ",-0.736374232574803
"2547","24","LAYING","tBodyGyroMeanX",-0.0212578096847769
"2548","24","LAYING","tBodyGyroMeanY",-0.0782440202677165
"2549","24","LAYING","tBodyGyroMeanZ",0.0841740375981627
"2550","24","LAYING","tBodyGyroStdX",-0.776199049939633
"2551","24","LAYING","tBodyGyroStdY",-0.763365457296588
"2552","24","LAYING","tBodyGyroStdZ",-0.708251676335958
"2553","24","LAYING","tBodyGyroJerkMeanX",-0.0998294248142257
"2554","24","LAYING","tBodyGyroJerkMeanY",-0.0390749421383202
"2555","24","LAYING","tBodyGyroJerkMeanZ",-0.0552987683401575
"2556","24","LAYING","tBodyGyroJerkStdX",-0.764490030609974
"2557","24","LAYING","tBodyGyroJerkStdY",-0.792718702440945
"2558","24","LAYING","tBodyGyroJerkStdZ",-0.796816516614173
"2559","24","LAYING","tBodyAccMagMean",-0.620032665162467
"2560","24","LAYING","tBodyAccMagStd",-0.650862147810236
"2561","24","LAYING","tGravityAccMagMean",-0.620032665162467
"2562","24","LAYING","tGravityAccMagStd",-0.650862147810236
"2563","24","LAYING","tBodyAccJerkMagMean",-0.713667423769029
"2564","24","LAYING","tBodyAccJerkMagStd",-0.689391189346457
"2565","24","LAYING","tBodyGyroMagMean",-0.682447212750656
"2566","24","LAYING","tBodyGyroMagStd",-0.742983126606299
"2567","24","LAYING","tBodyGyroJerkMagMean",-0.791646550787402
"2568","24","LAYING","tBodyGyroJerkMagStd",-0.788997850813648
"2569","24","LAYING","fBodyAccMeanX",-0.707613779580052
"2570","24","LAYING","fBodyAccMeanY",-0.611509042586877
"2571","24","LAYING","fBodyAccMeanZ",-0.65585899482231
"2572","24","LAYING","fBodyAccStdX",-0.664356691751496
"2573","24","LAYING","fBodyAccStdY",-0.594676790059055
"2574","24","LAYING","fBodyAccStdZ",-0.655360521446194
"2575","24","LAYING","fBodyAccMeanFreqX",-0.263352298517585
"2576","24","LAYING","fBodyAccMeanFreqY",-0.0176079240963255
"2577","24","LAYING","fBodyAccMeanFreqZ",0.0812580797481102
"2578","24","LAYING","fBodyAccJerkMeanX",-0.752245372493438
"2579","24","LAYING","fBodyAccJerkMeanY",-0.703641614506562
"2580","24","LAYING","fBodyAccJerkMeanZ",-0.719655747391076
"2581","24","LAYING","fBodyAccJerkStdX",-0.751378154304462
"2582","24","LAYING","fBodyAccJerkStdY",-0.688280461860892
"2583","24","LAYING","fBodyAccJerkStdZ",-0.751628687821522
"2584","24","LAYING","fBodyAccJerkMeanFreqX",-0.0570423475325459
"2585","24","LAYING","fBodyAccJerkMeanFreqY",-0.23113163252252
"2586","24","LAYING","fBodyAccJerkMeanFreqZ",-0.13977119240315
"2587","24","LAYING","fBodyGyroMeanX",-0.722607377748032
"2588","24","LAYING","fBodyGyroMeanY",-0.753710479580053
"2589","24","LAYING","fBodyGyroMeanZ",-0.70948857687664
"2590","24","LAYING","fBodyGyroStdX",-0.794063529133858
"2591","24","LAYING","fBodyGyroStdY",-0.771969808976378
"2592","24","LAYING","fBodyGyroStdZ",-0.735749934304462
"2593","24","LAYING","fBodyGyroMeanFreqX",-0.0501078590267979
"2594","24","LAYING","fBodyGyroMeanFreqY",-0.0975347609866142
"2595","24","LAYING","fBodyGyroMeanFreqZ",-0.0556407394121785
"2596","24","LAYING","fBodyAccMagMean",-0.650121872273806
"2597","24","LAYING","fBodyAccMagStd",-0.705928425819685
"2598","24","LAYING","fBodyAccMagMeanFreq",0.0236300571840945
"2599","24","LAYING","fBodyBodyAccJerkMagMean",-0.696845583388451
"2600","24","LAYING","fBodyBodyAccJerkMagStd",-0.682447145993307
"2601","24","LAYING","fBodyBodyAccJerkMagMeanFreq",0.198422013108136
"2602","24","LAYING","fBodyBodyGyroMagMean",-0.754131617480315
"2603","24","LAYING","fBodyBodyGyroMagStd",-0.782076276167979
"2604","24","LAYING","fBodyBodyGyroMagMeanFreq",0.0194486014291864
"2605","24","LAYING","fBodyBodyGyroJerkMagMean",-0.795019165380577
"2606","24","LAYING","fBodyBodyGyroJerkMagStd",-0.796157264514436
"2607","24","LAYING","fBodyBodyGyroJerkMagMeanFreq",0.161739608926982
"2608","25","STANDING","tBodyAccMeanX",0.275301467772127
"2609","25","STANDING","tBodyAccMeanY",-0.0193221769314914
"2610","25","STANDING","tBodyAccMeanZ",-0.10962903098044
"2611","25","STANDING","tBodyAccStdX",-0.716264537547677
"2612","25","STANDING","tBodyAccStdY",-0.531421035602689
"2613","25","STANDING","tBodyAccStdZ",-0.64709556105868
"2614","25","STANDING","tGravityAccMeanX",0.672386622127139
"2615","25","STANDING","tGravityAccMeanY",0.0471601427530562
"2616","25","STANDING","tGravityAccMeanZ",0.239226040930391
"2617","25","STANDING","tGravityAccStdX",-0.950017091344743
"2618","25","STANDING","tGravityAccStdY",-0.901088770963325
"2619","25","STANDING","tGravityAccStdZ",-0.880682330706602
"2620","25","STANDING","tBodyAccJerkMeanX",0.0817657442063814
"2621","25","STANDING","tBodyAccJerkMeanY",0.00638633884442543
"2622","25","STANDING","tBodyAccJerkMeanZ",-0.010346171499489
"2623","25","STANDING","tBodyAccJerkStdX",-0.79682335007335
"2624","25","STANDING","tBodyAccJerkStdY",-0.722502919364303
"2625","25","STANDING","tBodyAccJerkStdZ",-0.860669382640587
"2626","25","STANDING","tBodyGyroMeanX",-0.00298151164792176
"2627","25","STANDING","tBodyGyroMeanY",-0.083900354157824
"2628","25","STANDING","tBodyGyroMeanZ",0.0993606079900489
"2629","25","STANDING","tBodyGyroStdX",-0.683131970775061
"2630","25","STANDING","tBodyGyroStdY",-0.752261013276284
"2631","25","STANDING","tBodyGyroStdZ",-0.74741022
"2632","25","STANDING","tBodyGyroJerkMeanX",-0.108263884562298
"2633","25","STANDING","tBodyGyroJerkMeanY",-0.0389884753435208
"2634","25","STANDING","tBodyGyroJerkMeanZ",-0.0555782223647433
"2635","25","STANDING","tBodyGyroJerkStdX",-0.768682473178484
"2636","25","STANDING","tBodyGyroJerkStdY",-0.902628080757946
"2637","25","STANDING","tBodyGyroJerkStdZ",-0.831848667286064
"2638","25","STANDING","tBodyAccMagMean",-0.583377749713936
"2639","25","STANDING","tBodyAccMagStd",-0.659015505611247
"2640","25","STANDING","tGravityAccMagMean",-0.583377749713936
"2641","25","STANDING","tGravityAccMagStd",-0.659015505611247
"2642","25","STANDING","tBodyAccJerkMagMean",-0.783445354474328
"2643","25","STANDING","tBodyAccJerkMagStd",-0.780451867848411
"2644","25","STANDING","tBodyGyroMagMean",-0.625733064258924
"2645","25","STANDING","tBodyGyroMagStd",-0.68515279467066
"2646","25","STANDING","tBodyGyroJerkMagMean",-0.849630706259169
"2647","25","STANDING","tBodyGyroJerkMagStd",-0.872776184449878
"2648","25","STANDING","fBodyAccMeanX",-0.748416509682152
"2649","25","STANDING","fBodyAccMeanY",-0.600027697242054
"2650","25","STANDING","fBodyAccMeanZ",-0.738509947579462
"2651","25","STANDING","fBodyAccStdX",-0.705223686579951
"2652","25","STANDING","fBodyAccStdY",-0.529064652290954
"2653","25","STANDING","fBodyAccStdZ",-0.630224637674572
"2654","25","STANDING","fBodyAccMeanFreqX",-0.306657190525183
"2655","25","STANDING","fBodyAccMeanFreqY",-0.108650116189389
"2656","25","STANDING","fBodyAccMeanFreqZ",-0.0744502098628851
"2657","25","STANDING","fBodyAccJerkMeanX",-0.804144642836186
"2658","25","STANDING","fBodyAccJerkMeanY",-0.740570312249389
"2659","25","STANDING","fBodyAccJerkMeanZ",-0.849504849486553
"2660","25","STANDING","fBodyAccJerkStdX",-0.807712525721271
"2661","25","STANDING","fBodyAccJerkStdY",-0.721707668572127
"2662","25","STANDING","fBodyAccJerkStdZ",-0.870541516210269
"2663","25","STANDING","fBodyAccJerkMeanFreqX",-0.110793009529829
"2664","25","STANDING","fBodyAccJerkMeanFreqY",-0.347751351072054
"2665","25","STANDING","fBodyAccJerkMeanFreqZ",-0.235707422494548
"2666","25","STANDING","fBodyGyroMeanX",-0.672197763601467
"2667","25","STANDING","fBodyGyroMeanY",-0.81313379207824
"2668","25","STANDING","fBodyGyroMeanZ",-0.746832213594132
"2669","25","STANDING","fBodyGyroStdX",-0.690398481943765
"2670","25","STANDING","fBodyGyroStdY",-0.723584437530562
"2671","25","STANDING","fBodyGyroStdZ",-0.771208929095355
"2672","25","STANDING","fBodyGyroMeanFreqX",-0.207601176327873
"2673","25","STANDING","fBodyGyroMeanFreqY",-0.349146931885306
"2674","25","STANDING","fBodyGyroMeanFreqZ",-0.135139739853178
"2675","25","STANDING","fBodyAccMagMean",-0.69501971
"2676","25","STANDING","fBodyAccMagStd",-0.695367928718826
"2677","25","STANDING","fBodyAccMagMeanFreq",-0.0426423613907335
"2678","25","STANDING","fBodyBodyAccJerkMagMean",-0.779190075892421
"2679","25","STANDING","fBodyBodyAccJerkMagStd",-0.783547229755501
"2680","25","STANDING","fBodyBodyAccJerkMagMeanFreq",0.168222731255721
"2681","25","STANDING","fBodyBodyGyroMagMean",-0.754236109755501
"2682","25","STANDING","fBodyBodyGyroMagStd",-0.697213120366748
"2683","25","STANDING","fBodyBodyGyroMagMeanFreq",-0.220820330447482
"2684","25","STANDING","fBodyBodyGyroJerkMagMean",-0.875970674743276
"2685","25","STANDING","fBodyBodyGyroJerkMagStd",-0.877714953691932
"2686","25","STANDING","fBodyBodyGyroJerkMagMeanFreq",0.0471482866507579
"2687","26","STANDING","tBodyAccMeanX",0.2730365808625
"2688","26","STANDING","tBodyAccMeanY",-0.0161687277463495
"2689","26","STANDING","tBodyAccMeanZ",-0.107637894928571
"2690","26","STANDING","tBodyAccStdX",-0.623101031168367
"2691","26","STANDING","tBodyAccStdY",-0.585967142418112
"2692","26","STANDING","tBodyAccStdZ",-0.70498062744898
"2693","26","STANDING","tGravityAccMeanX",0.615123534668367
"2694","26","STANDING","tGravityAccMeanY",0.10870478277551
"2695","26","STANDING","tGravityAccMeanZ",0.234107010472449
"2696","26","STANDING","tGravityAccStdX",-0.96781789994898
"2697","26","STANDING","tGravityAccStdY",-0.959713562227041
"2698","26","STANDING","tGravityAccStdZ",-0.955643363545918
"2699","26","STANDING","tBodyAccJerkMeanX",0.0808743261341837
"2700","26","STANDING","tBodyAccJerkMeanY",0.00767709978181122
"2701","26","STANDING","tBodyAccJerkMeanZ",-0.00724891943768878
"2702","26","STANDING","tBodyAccJerkStdX",-0.682815652993112
"2703","26","STANDING","tBodyAccJerkStdY",-0.678386582086227
"2704","26","STANDING","tBodyAccJerkStdZ",-0.778349460841837
"2705","26","STANDING","tBodyGyroMeanX",-0.020659932105102
"2706","26","STANDING","tBodyGyroMeanY",-0.0827415060904082
"2707","26","STANDING","tBodyGyroMeanZ",0.0917853294044643
"2708","26","STANDING","tBodyGyroStdX",-0.766673970339286
"2709","26","STANDING","tBodyGyroStdY",-0.800675471045918
"2710","26","STANDING","tBodyGyroStdZ",-0.703347205619898
"2711","26","STANDING","tBodyGyroJerkMeanX",-0.0988125627461224
"2712","26","STANDING","tBodyGyroJerkMeanY",-0.040476400288852
"2713","26","STANDING","tBodyGyroJerkMeanZ",-0.0558282743354031
"2714","26","STANDING","tBodyGyroJerkStdX",-0.732321370690816
"2715","26","STANDING","tBodyGyroJerkStdY",-0.836112175331633
"2716","26","STANDING","tBodyGyroJerkStdZ",-0.773101524821429
"2717","26","STANDING","tBodyAccMagMean",-0.600932264175765
"2718","26","STANDING","tBodyAccMagStd",-0.620355788665816
"2719","26","STANDING","tGravityAccMagMean",-0.600932264175765
"2720","26","STANDING","tGravityAccMagStd",-0.620355788665816
"2721","26","STANDING","tBodyAccJerkMagMean",-0.694917859209184
"2722","26","STANDING","tBodyAccJerkMagStd",-0.677426336392347
"2723","26","STANDING","tBodyGyroMagMean",-0.694597662936224
"2724","26","STANDING","tBodyGyroMagStd",-0.751833690215051
"2725","26","STANDING","tBodyGyroJerkMagMean",-0.798325916709184
"2726","26","STANDING","tBodyGyroJerkMagStd",-0.818279112908163
"2727","26","STANDING","fBodyAccMeanX",-0.65109030186199
"2728","26","STANDING","fBodyAccMeanY",-0.610425833240306
"2729","26","STANDING","fBodyAccMeanZ",-0.724046087155612
"2730","26","STANDING","fBodyAccStdX",-0.61349959767602
"2731","26","STANDING","fBodyAccStdY",-0.600274809826275
"2732","26","STANDING","fBodyAccStdZ",-0.718490475765306
"2733","26","STANDING","fBodyAccMeanFreqX",-0.222545825808673
"2734","26","STANDING","fBodyAccMeanFreqY",0.0360382137913265
"2735","26","STANDING","fBodyAccMeanFreqZ",0.142429401875406
"2736","26","STANDING","fBodyAccJerkMeanX",-0.699413168295663
"2737","26","STANDING","fBodyAccJerkMeanY",-0.696726473912755
"2738","26","STANDING","fBodyAccJerkMeanZ",-0.76956529125
"2739","26","STANDING","fBodyAccJerkStdX",-0.694314518927551
"2740","26","STANDING","fBodyAccJerkStdY",-0.6803580612
"2741","26","STANDING","fBodyAccJerkStdZ",-0.78604912494898
"2742","26","STANDING","fBodyAccJerkMeanFreqX",-0.0238396622303571
"2743","26","STANDING","fBodyAccJerkMeanFreqY",-0.168914575347832
"2744","26","STANDING","fBodyAccJerkMeanFreqZ",-0.0850462848380867
"2745","26","STANDING","fBodyGyroMeanX",-0.703109561068878
"2746","26","STANDING","fBodyGyroMeanY",-0.799353075357143
"2747","26","STANDING","fBodyGyroMeanZ",-0.689404846813776
"2748","26","STANDING","fBodyGyroStdX",-0.78740310059949
"2749","26","STANDING","fBodyGyroStdY",-0.803635337372449
"2750","26","STANDING","fBodyGyroStdZ",-0.735942384438775
"2751","26","STANDING","fBodyGyroMeanFreqX",-0.0167778610493112
"2752","26","STANDING","fBodyGyroMeanFreqY",-0.0997774465610969
"2753","26","STANDING","fBodyGyroMeanFreqZ",0.00293652401732143
"2754","26","STANDING","fBodyAccMagMean",-0.6317569828625
"2755","26","STANDING","fBodyAccMagStd",-0.673917799546684
"2756","26","STANDING","fBodyAccMagMeanFreq",0.0883286687093878
"2757","26","STANDING","fBodyBodyAccJerkMagMean",-0.679278323637755
"2758","26","STANDING","fBodyBodyAccJerkMagStd",-0.678025758312755
"2759","26","STANDING","fBodyBodyAccJerkMagMeanFreq",0.180460663889796
"2760","26","STANDING","fBodyBodyGyroMagMean",-0.770504884821429
"2761","26","STANDING","fBodyBodyGyroMagStd",-0.782624320831633
"2762","26","STANDING","fBodyBodyGyroMagMeanFreq",-0.0121587278753342
"2763","26","STANDING","fBodyBodyGyroJerkMagMean",-0.823865297193878
"2764","26","STANDING","fBodyBodyGyroJerkMagStd",-0.823991408418367
"2765","26","STANDING","fBodyBodyGyroJerkMagMeanFreq",0.147533706980564
"2766","27","LAYING","tBodyAccMeanX",0.277798919328859
"2767","27","LAYING","tBodyAccMeanY",-0.0169386590334393
"2768","27","LAYING","tBodyAccMeanZ",-0.112273368370134
"2769","27","LAYING","tBodyAccStdX",-0.574783321550336
"2770","27","LAYING","tBodyAccStdY",-0.541012892132886
"2771","27","LAYING","tBodyAccStdZ",-0.60815876533557
"2772","27","LAYING","tGravityAccMeanX",0.585139591107383
